"","year","perc_expl","perc_non_expl","X","Region","Country","Rate","Count","type"
"2461",2012,0.19,0.81,301,"Americas","Bolivia (Plurinational State of)",46.483,4824,"Sexual Violence"
"2462",2012,0.19,0.81,302,"Americas","Brazil",26.783,53375,"Sexual Violence"
"2463",2012,0.19,0.81,303,"Americas","Chile",94.885,16510,"Sexual Violence"
"2464",2012,0.19,0.81,304,"Americas","Colombia",24.742,11400,"Sexual Violence"
"2465",2012,0.19,0.81,305,"Americas","Ecuador",26.38,4082,"Sexual Violence"
"2466",2012,0.19,0.81,306,"Americas","Guyana",37.086,280,"Sexual Violence"
"2467",2012,0.19,0.81,307,"Americas","Paraguay",61.523,3951,"Sexual Violence"
"2468",2012,0.19,0.81,308,"Americas","Peru",20.937,6178,"Sexual Violence"
"2469",2012,0.19,0.81,309,"Americas","Uruguay",40.397,1365,"Sexual Violence"
"2470",2012,0.19,0.81,310,"Asia","Kazakhstan",2.519,422,"Sexual Violence"
"2471",2012,0.19,0.81,311,"Asia","Tajikistan",NA,NA,"Sexual Violence"
"2472",2012,0.19,0.81,312,"Asia","Hong Kong Special Administrative Region of China",26.437,1863,"Sexual Violence"
"2473",2012,0.19,0.81,313,"Asia","Japan",6.688,8589,"Sexual Violence"
"2474",2012,0.19,0.81,314,"Asia","Macao Special Administrative Region of China",8.688,49,"Sexual Violence"
"2475",2012,0.19,0.81,315,"Asia","Mongolia",11.752,332,"Sexual Violence"
"2476",2012,0.19,0.81,316,"Asia","Republic of Korea",39.19,19619,"Sexual Violence"
"2477",2012,0.19,0.81,317,"Asia","Indonesia",2.054,5102,"Sexual Violence"
"2478",2012,0.19,0.81,318,"Asia","Myanmar",0.463,238,"Sexual Violence"
"2479",2012,0.19,0.81,319,"Asia","Philippines",1.843,1792,"Sexual Violence"
"2480",2012,0.19,0.81,320,"Asia","Singapore",28.925,1553,"Sexual Violence"
"2481",2012,0.19,0.81,321,"Asia","Thailand",1.983,1345,"Sexual Violence"
"2482",2012,0.19,0.81,322,"Asia","Timor-Leste",NA,NA,"Sexual Violence"
"2483",2012,0.19,0.81,323,"Asia","Bhutan",10.826,76,"Sexual Violence"
"2484",2012,0.19,0.81,324,"Asia","India",6.277,79447,"Sexual Violence"
"2485",2012,0.19,0.81,325,"Asia","Maldives",145.34,577,"Sexual Violence"
"2486",2012,0.19,0.81,326,"Asia","Pakistan",1.851,3466,"Sexual Violence"
"2487",2012,0.19,0.81,327,"Asia","Sri Lanka",4.359,895,"Sexual Violence"
"2488",2012,0.19,0.81,328,"Asia","Armenia",3.641,105,"Sexual Violence"
"2489",2012,0.19,0.81,329,"Asia","Azerbaijan",1.943,180,"Sexual Violence"
"2490",2012,0.19,0.81,330,"Asia","Bahrain",NA,NA,"Sexual Violence"
"2491",2012,0.19,0.81,331,"Asia","Cyprus",6.079,69,"Sexual Violence"
"2492",2012,0.19,0.81,332,"Asia","Georgia",NA,NA,"Sexual Violence"
"2493",2012,0.19,0.81,333,"Asia","Israel",NA,NA,"Sexual Violence"
"2494",2012,0.19,0.81,334,"Asia","Kuwait",NA,NA,"Sexual Violence"
"2495",2012,0.19,0.81,335,"Asia","Lebanon",3.918,217,"Sexual Violence"
"2496",2012,0.19,0.81,336,"Asia","Oman",NA,NA,"Sexual Violence"
"2497",2012,0.19,0.81,337,"Asia","Saudi Arabia",NA,NA,"Sexual Violence"
"2498",2012,0.19,0.81,338,"Asia","State of Palestine",2.829,120,"Sexual Violence"
"2499",2012,0.19,0.81,339,"Asia","Syrian Arab Republic",NA,NA,"Sexual Violence"
"2500",2012,0.19,0.81,340,"Asia","Turkey",7.404,5527,"Sexual Violence"
"2501",2012,0.19,0.81,341,"Asia","United Arab Emirates",2.264,207,"Sexual Violence"
"2502",2012,0.19,0.81,342,"Asia","Yemen",NA,NA,"Sexual Violence"
"2503",2012,0.19,0.81,343,"Europe","Belarus",4.662,439,"Sexual Violence"
"2504",2012,0.19,0.81,344,"Europe","Bulgaria",9.49,696,"Sexual Violence"
"2505",2012,0.19,0.81,345,"Europe","Czech Republic",13.326,1410,"Sexual Violence"
"2506",2012,0.19,0.81,346,"Europe","Hungary",13.737,1355,"Sexual Violence"
"2507",2012,0.19,0.81,347,"Europe","Poland",7.262,2776,"Sexual Violence"
"2508",2012,0.19,0.81,348,"Europe","Republic of Moldova",15.137,617,"Sexual Violence"
"2509",2012,0.19,0.81,349,"Europe","Romania",7.619,1541,"Sexual Violence"
"2510",2012,0.19,0.81,350,"Europe","Russian Federation",9.564,13772,"Sexual Violence"
"2511",2012,0.19,0.81,351,"Europe","Slovakia",11.837,641,"Sexual Violence"
"2512",2012,0.19,0.81,352,"Europe","Ukraine",NA,NA,"Sexual Violence"
"2513",2012,0.19,0.81,353,"Europe","Denmark",33.933,1904,"Sexual Violence"
"2514",2012,0.19,0.81,354,"Europe","Estonia",30.234,400,"Sexual Violence"
"2515",2012,0.19,0.81,355,"Europe","Finland",64.838,3511,"Sexual Violence"
"2516",2012,0.19,0.81,356,"Europe","Iceland",83.742,273,"Sexual Violence"
"2517",2012,0.19,0.81,357,"Europe","Ireland",45.92,2116,"Sexual Violence"
"2518",2012,0.19,0.81,358,"Europe","Latvia",15.756,326,"Sexual Violence"
"2519",2012,0.19,0.81,359,"Europe","Lithuania",14.478,441,"Sexual Violence"
"2520",2012,0.19,0.81,360,"Europe","Norway",52.353,2625,"Sexual Violence"
"2521",2012,0.19,0.81,361,"Europe","Sweden",147.647,14090,"Sexual Violence"
"2522",2012,0.19,0.81,362,"Europe","Albania",1.51,44,"Sexual Violence"
"2523",2012,0.19,0.81,363,"Europe","Andorra",21.951,18,"Sexual Violence"
"2524",2012,0.19,0.81,364,"Europe","Bosnia and Herzegovina",3.856,139,"Sexual Violence"
"2525",2012,0.19,0.81,365,"Europe","Croatia",7.984,343,"Sexual Violence"
"2526",2012,0.19,0.81,366,"Europe","Greece",4.508,486,"Sexual Violence"
"2527",2012,0.19,0.81,367,"Europe","Holy See",0,0,"Sexual Violence"
"2528",2012,0.19,0.81,368,"Europe","Italy",7.831,4689,"Sexual Violence"
"2529",2012,0.19,0.81,369,"Europe","Malta",19.431,82,"Sexual Violence"
"2530",2012,0.19,0.81,370,"Europe","Montenegro",3.834,24,"Sexual Violence"
"2531",2012,0.19,0.81,371,"Europe","North Macedonia",5.786,120,"Sexual Violence"
"2532",2012,0.19,0.81,372,"Europe","Portugal",19.276,2029,"Sexual Violence"
"2533",2012,0.19,0.81,373,"Europe","Serbia",4.306,385,"Sexual Violence"
"2534",2012,0.19,0.81,374,"Europe","Slovenia",12.828,264,"Sexual Violence"
"2535",2012,0.19,0.81,375,"Europe","Spain",19.14,9008,"Sexual Violence"
"2536",2012,0.19,0.81,376,"Europe","Austria",45.342,3855,"Sexual Violence"
"2537",2012,0.19,0.81,377,"Europe","Belgium",63.987,7093,"Sexual Violence"
"2538",2012,0.19,0.81,378,"Europe","France",42.135,26783,"Sexual Violence"
"2539",2012,0.19,0.81,379,"Europe","Germany",44.801,36277,"Sexual Violence"
"2540",2012,0.19,0.81,380,"Europe","Liechtenstein",32.432,12,"Sexual Violence"
"2541",2012,0.19,0.81,381,"Europe","Luxembourg",52.354,278,"Sexual Violence"
"2542",2012,0.19,0.81,382,"Europe","Monaco",NA,NA,"Sexual Violence"
"2543",2012,0.19,0.81,383,"Europe","Netherlands",52.882,8880,"Sexual Violence"
"2544",2012,0.19,0.81,384,"Europe","Switzerland",32.23,2581,"Sexual Violence"
"2545",2012,0.19,0.81,385,"Oceania","Australia",84.911,19448,"Sexual Violence"
"2546",2012,0.19,0.81,386,"Oceania","New Zealand",75.85,3389,"Sexual Violence"
"2547",2012,0.19,0.81,387,"Oceania","Solomon Islands",NA,NA,"Sexual Violence"
"2548",2013,0.22,0.78,388,"Africa","Burundi",NA,NA,"Sexual Violence"
"2549",2013,0.22,0.78,389,"Africa","Kenya",10.499,4779,"Sexual Violence"
"2550",2013,0.22,0.78,390,"Africa","Madagascar",1.825,419,"Sexual Violence"
"2551",2013,0.22,0.78,391,"Africa","Mauritius",NA,NA,"Sexual Violence"
"2552",2013,0.22,0.78,392,"Africa","Mozambique",NA,NA,"Sexual Violence"
"2553",2013,0.22,0.78,393,"Africa","Rwanda",16.038,1734,"Sexual Violence"
"2554",2013,0.22,0.78,394,"Africa","Uganda",30.744,10974,"Sexual Violence"
"2555",2013,0.22,0.78,395,"Africa","United Republic of Tanzania",0.006,3,"Sexual Violence"
"2556",2013,0.22,0.78,396,"Africa","Cameroon",3.048,673,"Sexual Violence"
"2557",2013,0.22,0.78,397,"Africa","Sao Tome and Principe",NA,NA,"Sexual Violence"
"2558",2013,0.22,0.78,398,"Africa","Algeria",14.672,5596,"Sexual Violence"
"2559",2013,0.22,0.78,399,"Africa","Egypt",NA,NA,"Sexual Violence"
"2560",2013,0.22,0.78,400,"Africa","Morocco",12.834,4327,"Sexual Violence"
"2561",2013,0.22,0.78,401,"Africa","Botswana",NA,NA,"Sexual Violence"
"2562",2013,0.22,0.78,402,"Africa","South Africa",NA,NA,"Sexual Violence"
"2563",2013,0.22,0.78,403,"Africa","Cabo Verde",46.484,238,"Sexual Violence"
"2564",2013,0.22,0.78,404,"Africa","Cote d'Ivoire",NA,NA,"Sexual Violence"
"2565",2013,0.22,0.78,405,"Africa","Guinea",NA,NA,"Sexual Violence"
"2566",2013,0.22,0.78,406,"Africa","Nigeria",1.041,1788,"Sexual Violence"
"2567",2013,0.22,0.78,407,"Africa","Senegal",NA,NA,"Sexual Violence"
"2568",2013,0.22,0.78,408,"Africa","Sierra Leone",NA,NA,"Sexual Violence"
"2569",2013,0.22,0.78,409,"Americas","Bahamas",NA,NA,"Sexual Violence"
"2570",2013,0.22,0.78,410,"Americas","Barbados",59.859,170,"Sexual Violence"
"2571",2013,0.22,0.78,411,"Americas","Dominica",NA,NA,"Sexual Violence"
"2572",2013,0.22,0.78,412,"Americas","Dominican Republic",79.578,7996,"Sexual Violence"
"2573",2013,0.22,0.78,413,"Americas","Grenada",137.037,148,"Sexual Violence"
"2574",2013,0.22,0.78,414,"Americas","Jamaica",92.305,2639,"Sexual Violence"
"2575",2013,0.22,0.78,415,"Americas","Puerto Rico",NA,NA,"Sexual Violence"
"2576",2013,0.22,0.78,416,"Americas","St. Kitts and Nevis",NA,NA,"Sexual Violence"
"2577",2013,0.22,0.78,417,"Americas","St. Vincent and the Grenadines",210.092,229,"Sexual Violence"
"2578",2013,0.22,0.78,418,"Americas","Trinidad and Tobago",45.864,621,"Sexual Violence"
"2579",2013,0.22,0.78,419,"Americas","Belize",NA,NA,"Sexual Violence"
"2580",2013,0.22,0.78,420,"Americas","Costa Rica",153.501,7279,"Sexual Violence"
"2581",2013,0.22,0.78,421,"Americas","El Salvador",49.681,3113,"Sexual Violence"
"2582",2013,0.22,0.78,422,"Americas","Guatemala",62.792,9793,"Sexual Violence"
"2583",2013,0.22,0.78,423,"Americas","Honduras",33.674,2963,"Sexual Violence"
"2584",2013,0.22,0.78,424,"Americas","Mexico",32.868,39056,"Sexual Violence"
"2585",2013,0.22,0.78,425,"Americas","Nicaragua",NA,NA,"Sexual Violence"
"2586",2013,0.22,0.78,426,"Americas","Panama",60.548,2322,"Sexual Violence"
"2587",2013,0.22,0.78,427,"Americas","Bermuda",87.5,56,"Sexual Violence"
"2588",2013,0.22,0.78,428,"Americas","Canada",74.882,26431,"Sexual Violence"
"2589",2013,0.22,0.78,429,"Americas","Argentina",NA,NA,"Sexual Violence"
"2590",2013,0.22,0.78,430,"Americas","Bolivia (Plurinational State of)",NA,NA,"Sexual Violence"
"2591",2013,0.22,0.78,431,"Americas","Brazil",27.982,56254,"Sexual Violence"
"2592",2013,0.22,0.78,432,"Americas","Chile",75.29,13230,"Sexual Violence"
"2593",2013,0.22,0.78,433,"Americas","Colombia",44.605,20739,"Sexual Violence"
"2594",2013,0.22,0.78,434,"Americas","Ecuador",24.632,3869,"Sexual Violence"
"2595",2013,0.22,0.78,435,"Americas","Guyana",40.448,307,"Sexual Violence"
"2596",2013,0.22,0.78,436,"Americas","Paraguay",62.78,4087,"Sexual Violence"
"2597",2013,0.22,0.78,437,"Americas","Peru",28.921,8611,"Sexual Violence"
"2598",2013,0.22,0.78,438,"Americas","Uruguay",40.484,1372,"Sexual Violence"
"2599",2013,0.22,0.78,439,"Asia","Kazakhstan",3.019,514,"Sexual Violence"
"2600",2013,0.22,0.78,440,"Asia","Tajikistan",NA,NA,"Sexual Violence"
"2601",2013,0.22,0.78,441,"Asia","Hong Kong Special Administrative Region of China",25.123,1781,"Sexual Violence"
"2602",2013,0.22,0.78,442,"Asia","Japan",7.063,9063,"Sexual Violence"
"2603",2013,0.22,0.78,443,"Asia","Macao Special Administrative Region of China",9.185,53,"Sexual Violence"
"2604",2013,0.22,0.78,444,"Asia","Mongolia",14.053,405,"Sexual Violence"
"2605",2013,0.22,0.78,445,"Asia","Republic of Korea",44.313,22310,"Sexual Violence"
"2606",2013,0.22,0.78,446,"Asia","Indonesia",1.926,4850,"Sexual Violence"
"2607",2013,0.22,0.78,447,"Asia","Myanmar",0.694,360,"Sexual Violence"
"2608",2013,0.22,0.78,448,"Asia","Philippines",NA,NA,"Sexual Violence"
"2609",2013,0.22,0.78,449,"Asia","Singapore",26.494,1445,"Sexual Violence"
"2610",2013,0.22,0.78,450,"Asia","Thailand",1.802,1228,"Sexual Violence"
"2611",2013,0.22,0.78,451,"Asia","Timor-Leste",NA,NA,"Sexual Violence"
"2612",2013,0.22,0.78,452,"Asia","Bhutan",9.014,64,"Sexual Violence"
"2613",2013,0.22,0.78,453,"Asia","India",9.137,117035,"Sexual Violence"
"2614",2013,0.22,0.78,454,"Asia","Maldives",137.74,573,"Sexual Violence"
"2615",2013,0.22,0.78,455,"Asia","Pakistan",1.789,3421,"Sexual Violence"
"2616",2013,0.22,0.78,456,"Asia","Sri Lanka",25.287,5225,"Sexual Violence"
"2617",2013,0.22,0.78,457,"Asia","Armenia",4.003,116,"Sexual Violence"
"2618",2013,0.22,0.78,458,"Asia","Azerbaijan",2.259,212,"Sexual Violence"
"2619",2013,0.22,0.78,459,"Asia","Bahrain",NA,NA,"Sexual Violence"
"2620",2013,0.22,0.78,460,"Asia","Cyprus",4.108,47,"Sexual Violence"
"2621",2013,0.22,0.78,461,"Asia","Georgia",NA,NA,"Sexual Violence"
"2622",2013,0.22,0.78,462,"Asia","Israel",NA,NA,"Sexual Violence"
"2623",2013,0.22,0.78,463,"Asia","Kuwait",NA,NA,"Sexual Violence"
"2624",2013,0.22,0.78,464,"Asia","Lebanon",3.365,199,"Sexual Violence"
"2625",2013,0.22,0.78,465,"Asia","Oman",NA,NA,"Sexual Violence"
"2626",2013,0.22,0.78,466,"Asia","Saudi Arabia",NA,NA,"Sexual Violence"
"2627",2013,0.22,0.78,467,"Asia","State of Palestine",3.069,133,"Sexual Violence"
"2628",2013,0.22,0.78,468,"Asia","Syrian Arab Republic",NA,NA,"Sexual Violence"
"2629",2013,0.22,0.78,469,"Asia","Turkey",49.083,37266,"Sexual Violence"
"2630",2013,0.22,0.78,470,"Asia","United Arab Emirates",3.838,353,"Sexual Violence"
"2631",2013,0.22,0.78,471,"Asia","Yemen",NA,NA,"Sexual Violence"
"2632",2013,0.22,0.78,472,"Europe","Belarus",5.125,483,"Sexual Violence"
"2633",2013,0.22,0.78,473,"Europe","Bulgaria",8.669,632,"Sexual Violence"
"2634",2013,0.22,0.78,474,"Europe","Czech Republic",13.384,1417,"Sexual Violence"
"2635",2013,0.22,0.78,475,"Europe","Hungary",60.748,5974,"Sexual Violence"
"2636",2013,0.22,0.78,476,"Europe","Poland",8.006,3055,"Sexual Violence"
"2637",2013,0.22,0.78,477,"Europe","Republic of Moldova",14.92,608,"Sexual Violence"
"2638",2013,0.22,0.78,478,"Europe","Romania",8.623,1736,"Sexual Violence"
"2639",2013,0.22,0.78,479,"Europe","Russian Federation",8.913,12863,"Sexual Violence"
"2640",2013,0.22,0.78,480,"Europe","Slovakia",2.932,159,"Sexual Violence"
"2641",2013,0.22,0.78,481,"Europe","Ukraine",NA,NA,"Sexual Violence"
"2642",2013,0.22,0.78,482,"Europe","Denmark",32.689,1843,"Sexual Violence"
"2643",2013,0.22,0.78,483,"Europe","Estonia",28.886,381,"Sexual Violence"
"2644",2013,0.22,0.78,484,"Europe","Finland",54.937,2988,"Sexual Violence"
"2645",2013,0.22,0.78,485,"Europe","Iceland",223.547,731,"Sexual Violence"
"2646",2013,0.22,0.78,486,"Europe","Ireland",40.802,1883,"Sexual Violence"
"2647",2013,0.22,0.78,487,"Europe","Latvia",22.103,452,"Sexual Violence"
"2648",2013,0.22,0.78,488,"Europe","Lithuania",8.475,255,"Sexual Violence"
"2649",2013,0.22,0.78,489,"Europe","Norway",69.423,3526,"Sexual Violence"
"2650",2013,0.22,0.78,490,"Europe","Sweden",154.824,14891,"Sexual Violence"
"2651",2013,0.22,0.78,491,"Europe","Albania",2.996,87,"Sexual Violence"
"2652",2013,0.22,0.78,492,"Europe","Andorra",22.222,18,"Sexual Violence"
"2653",2013,0.22,0.78,493,"Europe","Bosnia and Herzegovina",3.867,137,"Sexual Violence"
"2654",2013,0.22,0.78,494,"Europe","Croatia",13.467,576,"Sexual Violence"
"2655",2013,0.22,0.78,495,"Europe","Greece",4.357,468,"Sexual Violence"
"2656",2013,0.22,0.78,496,"Europe","Holy See",0,0,"Sexual Violence"
"2657",2013,0.22,0.78,497,"Europe","Italy",7.459,4488,"Sexual Violence"
"2658",2013,0.22,0.78,498,"Europe","Malta",22.066,94,"Sexual Violence"
"2659",2013,0.22,0.78,499,"Europe","Montenegro",3.994,25,"Sexual Violence"
"2660",2013,0.22,0.78,500,"Europe","North Macedonia",7.274,151,"Sexual Violence"
"2661",2013,0.22,0.78,501,"Europe","Portugal",20.395,2136,"Sexual Violence"
"2662",2013,0.22,0.78,502,"Europe","Serbia",2.938,262,"Sexual Violence"
"2663",2013,0.22,0.78,503,"Europe","Slovenia",18.323,378,"Sexual Violence"
"2664",2013,0.22,0.78,504,"Europe","Spain",19.013,8923,"Sexual Violence"
"2665",2013,0.22,0.78,505,"Europe","Austria",44.18,3780,"Sexual Violence"
"2666",2013,0.22,0.78,506,"Europe","Belgium",64.174,7158,"Sexual Violence"
"2667",2013,0.22,0.78,507,"Europe","France",43.475,27778,"Sexual Violence"
"2668",2013,0.22,0.78,508,"Europe","Germany",43.524,35330,"Sexual Violence"
"2669",2013,0.22,0.78,509,"Europe","Liechtenstein",16.216,6,"Sexual Violence"
"2670",2013,0.22,0.78,510,"Europe","Luxembourg",49.355,268,"Sexual Violence"
"2671",2013,0.22,0.78,511,"Europe","Monaco",NA,NA,"Sexual Violence"
"2672",2013,0.22,0.78,512,"Europe","Netherlands",26.235,4419,"Sexual Violence"
"2673",2013,0.22,0.78,513,"Europe","Switzerland",33.247,2696,"Sexual Violence"
"2674",2013,0.22,0.78,514,"Oceania","Australia",86.111,20025,"Sexual Violence"
"2675",2013,0.22,0.78,515,"Oceania","New Zealand",82.74,3739,"Sexual Violence"
"2676",2013,0.22,0.78,516,"Oceania","Solomon Islands",NA,NA,"Sexual Violence"
"2677",2014,0.22,0.78,517,"Africa","Burundi",12.85,1265,"Sexual Violence"
"2678",2014,0.22,0.78,518,"Africa","Kenya",11.101,5184,"Sexual Violence"
"2679",2014,0.22,0.78,519,"Africa","Madagascar",3.786,893,"Sexual Violence"
"2680",2014,0.22,0.78,520,"Africa","Mauritius",NA,NA,"Sexual Violence"
"2681",2014,0.22,0.78,521,"Africa","Mozambique",NA,NA,"Sexual Violence"
"2682",2014,0.22,0.78,522,"Africa","Rwanda",NA,NA,"Sexual Violence"
"2683",2014,0.22,0.78,523,"Africa","Uganda",37.05,13676,"Sexual Violence"
"2684",2014,0.22,0.78,524,"Africa","United Republic of Tanzania",0.044,22,"Sexual Violence"
"2685",2014,0.22,0.78,525,"Africa","Cameroon",3.099,703,"Sexual Violence"
"2686",2014,0.22,0.78,526,"Africa","Sao Tome and Principe",NA,NA,"Sexual Violence"
"2687",2014,0.22,0.78,527,"Africa","Algeria",7.751,3017,"Sexual Violence"
"2688",2014,0.22,0.78,528,"Africa","Egypt",NA,NA,"Sexual Violence"
"2689",2014,0.22,0.78,529,"Africa","Morocco",NA,NA,"Sexual Violence"
"2690",2014,0.22,0.78,530,"Africa","Botswana",131.642,2750,"Sexual Violence"
"2691",2014,0.22,0.78,531,"Africa","South Africa",98.3,53617,"Sexual Violence"
"2692",2014,0.22,0.78,532,"Africa","Cabo Verde",40.734,211,"Sexual Violence"
"2693",2014,0.22,0.78,533,"Africa","Cote d'Ivoire",NA,NA,"Sexual Violence"
"2694",2014,0.22,0.78,534,"Africa","Guinea",NA,NA,"Sexual Violence"
"2695",2014,0.22,0.78,535,"Africa","Nigeria",NA,NA,"Sexual Violence"
"2696",2014,0.22,0.78,536,"Africa","Senegal",NA,NA,"Sexual Violence"
"2697",2014,0.22,0.78,537,"Africa","Sierra Leone",NA,NA,"Sexual Violence"
"2698",2014,0.22,0.78,538,"Americas","Bahamas",85.714,318,"Sexual Violence"
"2699",2014,0.22,0.78,539,"Americas","Barbados",57.544,164,"Sexual Violence"
"2700",2014,0.22,0.78,540,"Americas","Dominica",0,0,"Sexual Violence"
"2701",2014,0.22,0.78,541,"Americas","Dominican Republic",83.256,8463,"Sexual Violence"
"2702",2014,0.22,0.78,542,"Americas","Grenada",142.202,155,"Sexual Violence"
"2703",2014,0.22,0.78,543,"Americas","Jamaica",81.53,2344,"Sexual Violence"
"2704",2014,0.22,0.78,544,"Americas","Puerto Rico",NA,NA,"Sexual Violence"
"2705",2014,0.22,0.78,545,"Americas","St. Kitts and Nevis",NA,NA,"Sexual Violence"
"2706",2014,0.22,0.78,546,"Americas","St. Vincent and the Grenadines",NA,NA,"Sexual Violence"
"2707",2014,0.22,0.78,547,"Americas","Trinidad and Tobago",66.74,909,"Sexual Violence"
"2708",2014,0.22,0.78,548,"Americas","Belize",42.21,149,"Sexual Violence"
"2709",2014,0.22,0.78,549,"Americas","Costa Rica",152.304,7303,"Sexual Violence"
"2710",2014,0.22,0.78,550,"Americas","El Salvador",40.62,2557,"Sexual Violence"
"2711",2014,0.22,0.78,551,"Americas","Guatemala",76.958,12254,"Sexual Violence"
"2712",2014,0.22,0.78,552,"Americas","Honduras",26.128,2340,"Sexual Violence"
"2713",2014,0.22,0.78,553,"Americas","Mexico",28.923,34810,"Sexual Violence"
"2714",2014,0.22,0.78,554,"Americas","Nicaragua",NA,NA,"Sexual Violence"
"2715",2014,0.22,0.78,555,"Americas","Panama",68.982,2691,"Sexual Violence"
"2716",2014,0.22,0.78,556,"Americas","Bermuda",93.75,60,"Sexual Violence"
"2717",2014,0.22,0.78,557,"Americas","Canada",73.057,26055,"Sexual Violence"
"2718",2014,0.22,0.78,558,"Americas","Argentina",31.613,13479,"Sexual Violence"
"2719",2014,0.22,0.78,559,"Americas","Bolivia (Plurinational State of)",NA,NA,"Sexual Violence"
"2720",2014,0.22,0.78,560,"Americas","Brazil",NA,NA,"Sexual Violence"
"2721",2014,0.22,0.78,561,"Americas","Chile",67.295,11951,"Sexual Violence"
"2722",2014,0.22,0.78,562,"Americas","Colombia",44.956,21115,"Sexual Violence"
"2723",2014,0.22,0.78,563,"Americas","Ecuador",18.957,3024,"Sexual Violence"
"2724",2014,0.22,0.78,564,"Americas","Guyana",NA,NA,"Sexual Violence"
"2725",2014,0.22,0.78,565,"Americas","Paraguay",64.667,4268,"Sexual Violence"
"2726",2014,0.22,0.78,566,"Americas","Peru",29.349,8831,"Sexual Violence"
"2727",2014,0.22,0.78,567,"Americas","Uruguay",45.412,1544,"Sexual Violence"
"2728",2014,0.22,0.78,568,"Asia","Kazakhstan",2.526,437,"Sexual Violence"
"2729",2014,0.22,0.78,569,"Asia","Tajikistan",NA,NA,"Sexual Violence"
"2730",2014,0.22,0.78,570,"Asia","Hong Kong Special Administrative Region of China",NA,NA,"Sexual Violence"
"2731",2014,0.22,0.78,571,"Asia","Japan",6.749,8650,"Sexual Violence"
"2732",2014,0.22,0.78,572,"Asia","Macao Special Administrative Region of China",9.322,55,"Sexual Violence"
"2733",2014,0.22,0.78,573,"Asia","Mongolia",12.007,353,"Sexual Violence"
"2734",2014,0.22,0.78,574,"Asia","Republic of Korea",41.604,21055,"Sexual Violence"
"2735",2014,0.22,0.78,575,"Asia","Indonesia",2.155,5499,"Sexual Violence"
"2736",2014,0.22,0.78,576,"Asia","Myanmar",NA,NA,"Sexual Violence"
"2737",2014,0.22,0.78,577,"Asia","Philippines",NA,NA,"Sexual Violence"
"2738",2014,0.22,0.78,578,"Asia","Singapore",27.796,1536,"Sexual Violence"
"2739",2014,0.22,0.78,579,"Asia","Thailand",1.781,1219,"Sexual Violence"
"2740",2014,0.22,0.78,580,"Asia","Timor-Leste",NA,NA,"Sexual Violence"
"2741",2014,0.22,0.78,581,"Asia","Bhutan",11.266,81,"Sexual Violence"
"2742",2014,0.22,0.78,582,"Asia","India",NA,NA,"Sexual Violence"
"2743",2014,0.22,0.78,583,"Asia","Maldives",NA,NA,"Sexual Violence"
"2744",2014,0.22,0.78,584,"Asia","Pakistan",1.85,3614,"Sexual Violence"
"2745",2014,0.22,0.78,585,"Asia","Sri Lanka",26.605,5531,"Sexual Violence"
"2746",2014,0.22,0.78,586,"Asia","Armenia",3.331,97,"Sexual Violence"
"2747",2014,0.22,0.78,587,"Asia","Azerbaijan",2.251,214,"Sexual Violence"
"2748",2014,0.22,0.78,588,"Asia","Bahrain",NA,NA,"Sexual Violence"
"2749",2014,0.22,0.78,589,"Asia","Cyprus",4.427,51,"Sexual Violence"
"2750",2014,0.22,0.78,590,"Asia","Georgia",3.247,131,"Sexual Violence"
"2751",2014,0.22,0.78,591,"Asia","Israel",NA,NA,"Sexual Violence"
"2752",2014,0.22,0.78,592,"Asia","Kuwait",NA,NA,"Sexual Violence"
"2753",2014,0.22,0.78,593,"Asia","Lebanon",3.258,204,"Sexual Violence"
"2754",2014,0.22,0.78,594,"Asia","Oman",2.955,119,"Sexual Violence"
"2755",2014,0.22,0.78,595,"Asia","Saudi Arabia",NA,NA,"Sexual Violence"
"2756",2014,0.22,0.78,596,"Asia","State of Palestine",NA,NA,"Sexual Violence"
"2757",2014,0.22,0.78,597,"Asia","Syrian Arab Republic",NA,NA,"Sexual Violence"
"2758",2014,0.22,0.78,598,"Asia","Turkey",53.994,41699,"Sexual Violence"
"2759",2014,0.22,0.78,599,"Asia","United Arab Emirates",4.146,382,"Sexual Violence"
"2760",2014,0.22,0.78,600,"Asia","Yemen",NA,NA,"Sexual Violence"
"2761",2014,0.22,0.78,601,"Europe","Belarus",4.782,451,"Sexual Violence"
"2762",2014,0.22,0.78,602,"Europe","Bulgaria",8.418,610,"Sexual Violence"
"2763",2014,0.22,0.78,603,"Europe","Czech Republic",13.521,1432,"Sexual Violence"
"2764",2014,0.22,0.78,604,"Europe","Hungary",7.884,773,"Sexual Violence"
"2765",2014,0.22,0.78,605,"Europe","Poland",7.695,2931,"Sexual Violence"
"2766",2014,0.22,0.78,606,"Europe","Republic of Moldova",15.91,648,"Sexual Violence"
"2767",2014,0.22,0.78,607,"Europe","Romania",7.566,1516,"Sexual Violence"
"2768",2014,0.22,0.78,608,"Europe","Russian Federation",9.884,14299,"Sexual Violence"
"2769",2014,0.22,0.78,609,"Europe","Slovakia",12.581,683,"Sexual Violence"
"2770",2014,0.22,0.78,610,"Europe","Ukraine",NA,NA,"Sexual Violence"
"2771",2014,0.22,0.78,611,"Europe","Denmark",41.808,2368,"Sexual Violence"
"2772",2014,0.22,0.78,612,"Europe","Estonia",25.76,339,"Sexual Violence"
